src	answer	options	category	question	cot_content	question_id	answer_index	total_tokens	meta_cluster	base_cluster	entropy_ans_correct_qwen2	entropy_value_qwen2	entropy_ans_qwen2	norm_entropy
ori_mmlu-prehistory	B	['the discovery of figurines made from clay at the Trinil site.', 'recovery of a shell at the Trinil site with an intentionally engraved series of lines.', 'the use of complex tools requiring a high level of cognitive function.', 'cave paintings and elaborate burials with numerous grave goods at the Trinil site.', 'all of the above.', 'all of the above except B and D.', 'evidence of musical instruments found at the Trinil site.', 'their ability to control fire, suggesting a deeper understanding of their environment.', 'the construction of elaborate shelters, indicating a sense of design.', 'the size of their brains, with a mean brain size slightly larger than modern humans.']	history	Which of the following provides evidence that *Homo erectus* may have had an artistic or aesthetic capacity?		4846	1	164	Historical Trivia	Ancient Civilizations	False	1.0892221927642822	5	0.487853866669856
ori_mmlu-high_school_macroeconomics	B	['No change xa0xa0xa0 Decrease', 'Increase xa0xa0xa0 Increase', 'Decrease xa0xa0xa0 Increase', 'No change xa0xa0xa0 Increase', 'Increase xa0xa0xa0 No change', 'Increase xa0xa0xa0 Decrease', 'No change xa0xa0xa0 No change', 'Decrease xa0xa0xa0 No change', 'Decrease xa0xa0xa0 Decrease']	economics	If the stock market experiences significant growth, how would this most likely affect both the consumption function and aggregate demand in an economy? Select the corresponding pair of changes from the options below.		7152	1	93	Economics & Finance MCQs	Economic Concepts & Policies	True	0.0724094584584236	2	0.0324316145292285
ori_mmlu-high_school_macroeconomics	B	['No change xa0xa0xa0 Decrease', 'Increase xa0xa0xa0 Increase', 'Decrease xa0xa0xa0 Increase', 'No change xa0xa0xa0 Increase', 'Increase xa0xa0xa0 No change', 'Increase xa0xa0xa0 Decrease', 'No change xa0xa0xa0 No change', 'Decrease xa0xa0xa0 No change', 'Decrease xa0xa0xa0 Decrease']	economics	When the stock market experiences significant growth, how are the consumption function and aggregate demand most likely to be affected? Select the corresponding changes from the options below.		7152	1	93	Economics & Finance MCQs	Economic Concepts & Policies	True	0.0724094584584236	2	0.0324316145292285
ori_mmlu-professional_medicine	C	"[""The patient's dissatisfaction with the outcome of the surgery"", ""The patient's unrealistic expectations of the surgery's results"", ""The patient's perception that the physician is uncaring"", ""The patient's belief that the physician did not take his concerns seriously"", ""The patient's perception that the physician is incompetent"", ""The patient's socioeconomic status"", ""The patient's perception that the physician is unprofessional"", ""The physician's amount of experience in the medical field"", ""The patient's perception that the physician did not spend enough time with him"", ""The patient's belief that the physician did not explain the risks of the surgery""]"	health	A middle-aged male patient returns for a follow-up visit four months after surgical correction of Dupuytren contracture, exhibiting persistent limited mobility in the treated hand. Frustrated by the lack of complete recovery, he initiates legal action against the treating physician. Which of the following factors is most likely the primary motivator behind the patient's decision to pursue a malpractice claim?		6496	2	206	Miscellaneous	Viruses and Diseases	False	0.1270171403884887	2	0.0568899564143219
ori_mmlu-professional_medicine	C	"[""The patient's dissatisfaction with the outcome of the surgery"", ""The patient's unrealistic expectations of the surgery's results"", ""The patient's perception that the physician is uncaring"", ""The patient's belief that the physician did not take his concerns seriously"", ""The patient's perception that the physician is incompetent"", ""The patient's socioeconomic status"", ""The patient's perception that the physician is unprofessional"", ""The physician's amount of experience in the medical field"", ""The patient's perception that the physician did not spend enough time with him"", ""The patient's belief that the physician did not explain the risks of the surgery""]"	health	A middle-aged male patient returns for a follow-up visit four months after surgical correction of Dupuytren contracture, exhibiting persistent limited mobility in the treated hand. Frustrated by the lack of complete recovery, he initiates legal action against the treating physician. Which of the following factors is most likely the primary motivator behind the patient’s decision to pursue a malpractice claim?		6496	2	206	Miscellaneous	Viruses and Diseases	False	0.1270171403884887	2	0.0568899564143219
ori_mmlu-professional_law	D	"['not prevail, because the coach had the right to express his opinion.', ""prevail, because the coach's remarks led directly to the football player's emotional distress and subsequent suicide attempt."", 'prevail, because the coach intended to cause him to suffer emotional distress.', ""not prevail, because the football player's drug overdose resulted from his own voluntary act."", ""prevail, because the coach's remarks constituted bullying behavior."", ""prevail, because the coach's remarks were intended to inflict emotional distress and resulted in the football player's suicide attempt."", 'not prevail, because the coach acted reasonably under the circumstances, since everyone on the team hated the football player.', ""prevail, because the coach's remark did, in fact, cause the football player to suffer emotional distress."", ""not prevail, because the coach's remarks do not meet the legal standard for intentional infliction of emotional distress."", ""not prevail, because the football player's overdose was an unforeseen consequence of the coach's remarks.""]"	law	"In a potential lawsuit where a dismissed college football player sues his former coach for **intentional infliction of emotional distress** after the coach made harsh remarks (e.g., *""Hope you decide to transfer, because everybody hates your guts around here""*), which led the player to attempt suicide by overdose—though he survived due to timely intervention—what is the most likely legal outcome for the player's claim? Choose from the following options:"		1362	3	484	Legal & Moral Implications	Legal Scenarios	False	1.909115195274353	1	0.855077353472844
ori_mmlu-professional_law	D	"['not prevail, because the coach had the right to express his opinion.', ""prevail, because the coach's remarks led directly to the football player's emotional distress and subsequent suicide attempt."", 'prevail, because the coach intended to cause him to suffer emotional distress.', ""not prevail, because the football player's drug overdose resulted from his own voluntary act."", ""prevail, because the coach's remarks constituted bullying behavior."", ""prevail, because the coach's remarks were intended to inflict emotional distress and resulted in the football player's suicide attempt."", 'not prevail, because the coach acted reasonably under the circumstances, since everyone on the team hated the football player.', ""prevail, because the coach's remark did, in fact, cause the football player to suffer emotional distress."", ""not prevail, because the coach's remarks do not meet the legal standard for intentional infliction of emotional distress."", ""not prevail, because the football player's overdose was an unforeseen consequence of the coach's remarks.""]"	law	"In a potential lawsuit where a dismissed college football player sues his former coach for **intentional infliction of emotional distress** after the coach made harsh remarks (e.g., *""Hope you decide to transfer, because everybody hates your guts around here""*), which led the player to attempt suicide by overdose—though he survived due to timely intervention—what is the most likely legal outcome for the player's claim?"		1362	3	484	Legal & Moral Implications	Legal Scenarios	False	1.909115195274353	1	0.855077353472844
stemez-ElectronicCommunications	I	['- e^-t - e^2t + 2te^2t - (t^2 / 2)e^2t', 'e^-t - 2e^2t + 3te^2t - (t^3 / 6)e^2t', '-e^-t + 3e^2t - t^2e^2t', '-e^-t + 2e^2t - 2te^2t + (t^3 / 3)e^2t', 'e^-t + e^2t - 2te^2t + (t^2 / 2)e^2t', '-2e^-t - e^2t + (t^2 / 2)e^2t - te^2t', 'e^-t + e^2t - (t^2 / 2)e^2t - 3te^2t', '2e^-t + 3e^2t - 4te^2t + (t^3 / 3)e^2t', '- e^-t + e^2t + 2te^2t - (t^2 / 2)e^2t', '- e^-t + e^2t - 2te^2t + (t^2 / 2)e^2t']	engineering	"Determine which of the following expressions is the inverse Laplace transform of the function:

**F(s) = (5s² - 15s + 7) / [(s + 1)(s - 2)³]**"		11718	8	318	Engineering Calculations	Electric Circuit Calculations	True	1.3113441467285156	9	0.5873405047805852
stemez-ElectronicCommunications	I	['- e^-t - e^2t + 2te^2t - (t^2 / 2)e^2t', 'e^-t - 2e^2t + 3te^2t - (t^3 / 6)e^2t', '-e^-t + 3e^2t - t^2e^2t', '-e^-t + 2e^2t - 2te^2t + (t^3 / 3)e^2t', 'e^-t + e^2t - 2te^2t + (t^2 / 2)e^2t', '-2e^-t - e^2t + (t^2 / 2)e^2t - te^2t', 'e^-t + e^2t - (t^2 / 2)e^2t - 3te^2t', '2e^-t + 3e^2t - 4te^2t + (t^3 / 3)e^2t', '- e^-t + e^2t + 2te^2t - (t^2 / 2)e^2t', '- e^-t + e^2t - 2te^2t + (t^2 / 2)e^2t']	engineering	"Determine which of the following time-domain expressions corresponds to the inverse Laplace transform of:

F(s) = (5s² - 15s + 7) / [(s + 1)(s - 2)³]"		11718	8	318	Engineering Calculations	Electric Circuit Calculations	True	1.3113441467285156	9	0.5873405047805852
stemez-Chemistry	F	['0.0125 equiv/liter', '0.060 equiv/liter', '0.050 equiv/liter', '0.100 equiv/liter', '0.125 equiv/liter', '0.025 equiv/liter', '0.150 equiv/liter', '0.075 equiv/liter', '0.030 equiv/liter', '0.200 equiv/liter']	chemistry	Determine the normality (equivalents per liter) of a 2.00 L solution prepared by dissolving 2.45 grams of H₂SO₄, given its molar mass is 98.1 g/mol.		4643	5	110	Biology Questions	Chemistry & Biology Questions	False	1.177827000617981	5	0.5275392480402676
stemez-Chemistry	F	['0.0125 equiv/liter', '0.060 equiv/liter', '0.050 equiv/liter', '0.100 equiv/liter', '0.125 equiv/liter', '0.025 equiv/liter', '0.150 equiv/liter', '0.075 equiv/liter', '0.030 equiv/liter', '0.200 equiv/liter']	chemistry	What is the normality (in equivalents per liter) of a 2.00 L solution prepared by dissolving 2.45 grams of sulfuric acid (H₂SO₄, molar mass = 98.1 g/mol)?		4643	5	110	Biology Questions	Chemistry & Biology Questions	False	1.177827000617981	5	0.5275392480402676
